,HCC1954_BrM2b_1,HCC1954_BrM2b_2,HCC1954_Parental_1,HCC1954_Parental_2,HCC1954_Parental_3
SMC6,2436.121403,2458.807799,2738.10813,2599.062805,2925.962774
SMCHD1,5345.870131,5286.280553,7009.518837,6856.618485,7837.108881
SMCO2,4.53231889,14.57997,2.84824008,1.135954023,0.815940539
SMCO3,1.133079723,1.041426429,3.79765344,1.135954023,1.631881079
SMCO4,607.3307313,609.2344609,652.2469783,663.3971496,664.1755991
SMCP,0,0,0,0,0
SMCR5,0,0,1.89882672,2.271908047,2.447821618
SMCR8,2203.84006,2064.107182,2257.70497,2231.013702,2159.794608
SMCR9,0,0,0,0,0
SMDT1,556.3421438,607.151608,613.3210305,566.8410576,600.532237
SMEK1,4991.216178,4824.928645,4637.884263,4550.631817,4807.521658
SMEK2,5322.075457,5151.936544,5398.364365,5078.850438,5649.572295
SMEK3P,0,1.041426429,0,0,0
SMG1,6234.204633,6073.598933,6757.924296,6521.512048,7375.286536
SMG1P1,23.79467417,27.07708715,16.14002712,29.53480461,25.29415672
SMG1P2,30.59315251,26.03566072,25.63416072,24.99098851,31.82168104
SMG1P3,71.38402252,79.14840859,67.40834856,40.89434484,81.59405395
SMG1P5,13.59695667,20.82852858,18.03885384,23.85503449,22.8463351
SMG1P7,259.4752565,286.3922679,233.5556866,237.4143909,211.3285997
SMG5,9277.656768,9780.035593,9965.99204,10207.68285,9658.288166
SMG6,1845.786868,1699.607932,1878.889039,1774.360184,1743.664933
SMG7,6567.330072,6110.048858,6602.220505,6398.829013,6649.915397
SMG7-AS1,36.25855112,43.73991001,33.2294676,38.62243679,33.45356212
SMG8,1428.81353,1229.924612,1165.879606,1171.168598,1180.665961
SMG9,2194.775423,2169.291251,2011.80691,1953.84092,1808.124235
SMIM1,29.46007279,33.32564572,52.2177348,61.34151726,45.69267021
SMIM10,0,0,0,0,0
SMIM11,282.1368509,292.6408265,276.2792878,241.958207,234.1749348
SMIM12,1392.554979,1362.185769,1070.93827,1038.261977,1072.961809
SMIM13,1616.904764,1515.275454,1727.932315,1799.351173,1834.234333
SMIM14,1502.463712,1622.542376,3325.795,3281.771173,3348.619974
SMIM15,1703.018823,1619.418097,2476.070043,2447.98092,2674.653088
SMIM17,46.45626862,67.69271788,57.91421496,54.52579312,58.74771884
SMIM18,0,0,0,1.135954023,0
SMIM19,1318.904797,1341.35724,1414.625906,1493.779541,1460.533566
SMIM2,4.53231889,4.165705715,3.79765344,1.135954023,1.631881079
SMIM2-AS1,12.46387695,12.49711715,8.54472024,5.679770117,5.711583776
SMIM2-IT1,2.266159445,3.124279287,0,0,2.447821618
SMIM20,562.0075424,564.4531244,396.8547845,399.8558162,416.9456157
SMIM21,0,0,0,0,0
SMIM22,538.2128682,620.6901516,489.8972937,524.8107588,438.9760102
SMIM23,0,0,0,0,0
SMIM24,0,0,0,1.135954023,1.631881079
SMIM3,235.6805823,216.6166972,342.7382229,331.6985748,334.5356212
SMIM4,473.627324,395.742043,271.532221,260.1334713,284.7632483
SMIM5,69.11786307,65.60986502,172.7932315,187.4324139,199.0894916
SMIM6,0,1.041426429,2.84824008,4.543816093,2.447821618
SMIM7,1887.710818,1862.070455,1918.764401,1802.759035,1861.976311
SMIM8,233.4144228,250.9837694,175.6414716,189.7043219,202.3532538
SMIM9,0,0,0,0,0
SMKR1,71.38402252,78.10698216,47.470668,45.43816093,52.22019453
SMLR1,0,0,0,0,0
SMN1,0,0,0,0,0
SMN2,0,0,0,0,0
SMNDC1,1764.205128,1658.992301,1504.820176,1523.314345,1549.471084
SMO,0,2.082852858,1.89882672,0,1.631881079
SMOC1,7.931558058,20.82852858,8.54472024,9.087632187,7.343464855
SMOC2,46.45626862,37.49135144,16.14002712,31.80671265,19.58257295
SMOX,1963.627159,2199.492618,1390.890572,1315.434759,1285.92229
SMPD1,360.3193518,355.1264122,357.9288367,398.7198622,334.5356212
SMPD2,564.2737018,557.1631394,298.115795,311.2514024,291.2907726
SMPD3,162.0304003,242.6523579,139.5637639,159.0335633,166.45187
SMPD4,4824.653458,4583.317713,4749.91504,4691.490116,4326.11674
SMPDL3A,222.0836256,224.9481086,204.1238724,185.1605058,221.9358267
SMPDL3B,1296.243203,1321.570138,1397.536466,1360.87292,1356.909117
SMPX,36.25855112,42.69848358,8.54472024,11.35954023,15.50287025
SMR3A,0,0,0,0,0
SMR3B,0,0,0,0,0
SMS,17716.83454,16975.25079,10076.12399,9694.231635,10294.72179
SMTN,2616.281079,2520.251958,2523.540711,2567.256093,2319.718954
SMTNL1,4.53231889,10.41426429,25.63416072,32.94266668,32.63762158
SMTNL2,1.133079723,0,0,1.135954023,0
SMU1,2755.649885,2619.187469,2406.762868,2294.627127,2469.852013
SMUG1,737.6348994,728.9985002,703.5152997,652.0376094,639.6973829
SMURF1,4093.817037,3887.644859,3799.552267,3920.177335,3936.913103
SMURF2,2953.938837,2736.868655,2626.077354,2605.87853,2717.897937
SMYD1,0,0,0,0,0
SMYD2,2003.284949,1840.2005,1388.042332,1275.676368,1352.013474
SMYD3,325.1938804,376.9963672,201.2756323,194.248138,195.8257295
SMYD4,1103.61965,978.9408431,962.705147,973.512598,915.4852853
SMYD5,1273.581608,1203.888952,1253.225635,1129.138299,1084.384977
SNAI1,138.2357261,97.89408431,53.16714816,80.65273566,64.45930262
SNAI2,412.441019,370.7478087,564.9009492,541.8500691,540.9685777
SNAI3,19.26235528,27.07708715,17.08944048,19.3112184,9.791286473
SNAI3-AS1,47.58934835,36.44992501,38.92594776,38.62243679,39.98108643
SNAP23,2373.802019,2323.422363,1988.071576,1950.433058,2152.451143
SNAP25,0,0,1.89882672,0,0
SNAP25-AS1,0,0,0,0,0
SNAP29,5024.07549,5030.089651,4700.545545,4657.411496,4749.58988
SNAP47,1470.73748,1426.754208,1367.155238,1343.83361,1273.683182
SNAP91,1.133079723,0,0.94941336,0,0
SNAPC1,877.0037052,846.6796867,588.6362832,549.8017473,598.900356
SNAPC2,557.4752235,598.8201966,576.2939095,547.5298392,491.1962048
SNAPC3,4174.265698,3940.757607,4178.368197,4306.401702,4358.754362
SNAPC4,2232.167053,2180.746942,1706.095808,1831.157886,1669.414344
SNAPC5,466.8288457,444.6890851,327.5476092,290.80423,289.6588915
SNAPIN,1309.840159,1254.918847,1363.357585,1351.785288,1288.370112
SNAR-A1,0,0,0,0,0
SNAR-A10,0,0,0,0,0
SNAR-A11,0,0,0,0,0
SNAR-A12,0,0,0,0,0
SNAR-A13,0,0,0,0,0
SNAR-A14,0,0,0,0,0
SNAR-A2,0,0,0,0,0
SNAR-A3,0,0,0,0,0
SNAR-A4,0,0,0,0,0
SNAR-A5,0,0,0,0,0
SNAR-A6,0,0,0,0,0
SNAR-A7,0,0,0,0,0
SNAR-A8,0,0,0,0,0
SNAR-A9,0,0,0,0,0
SNAR-B1,0,0,0,0,0
SNAR-B2,0,0,0,0,0
SNAR-C1,0,0,0,0,0
SNAR-C2,0,0,0,0,0
SNAR-C3,0,0,0,0,0
SNAR-C4,0,0,0,0,0
SNAR-C5,0,0,0,0,0
SNAR-D,0,0,0,0,0
SNAR-E,0,0,0,0,0
SNAR-F,0,0,0,0,0
SNAR-G1,0,0,0,0,0
SNAR-G2,0,0,0,0,0
SNAR-H,0,0,0,0,0
SNAR-I,0,0,0,0,0
SNCA,0,0,0,0,0
SNCA-AS1,0,0,0,0,0
SNCAIP,22.66159445,30.20136644,16.14002712,22.71908047,20.39851349
SNCB,0,0,0,0,0
SNCG,1078.691896,1022.680753,1876.990213,1917.490391,1785.2779
SND1,11510.9569,11165.13274,10643.87318,10560.96455,10131.53368
SND1-IT1,0,2.082852858,0,1.135954023,0
SNED1,157.4980814,190.5810365,294.3181416,249.9098851,242.3343402
SNF8,2192.509263,2195.326912,1990.919816,2001.550989,1951.72977
SNHG1,4492.6611,4571.862023,3482.448204,3285.179035,3554.23699
SNHG10,311.5969237,264.5223129,278.1781145,276.0368277,223.5677078
SNHG11,168.8288787,160.37967,162.3496846,159.0335633,150.1330593
SNHG12,656.0531593,608.1930345,754.7836212,813.3430807,812.6767773
SNHG15,1238.456137,1176.811865,668.3870054,638.4061611,631.5379775
SNHG16,2811.170792,2708.750141,2001.363363,1880.003909,1919.908089
SNHG17,458.8972876,436.3576737,422.4889452,423.7108507,438.1600697
SNHG18,0,0,0,0,0.815940539
SNHG20,248.1444592,264.5223129,201.2756323,201.0638621,214.5923619
SNHG21,90.6463778,82.27268788,49.36949472,48.846023,53.03613506
SNHG22,6.798478335,5.207132144,2.84824008,6.81572414,8.975345934
SNHG3,2749.984487,2600.441793,2069.721125,2115.146391,2108.390354
SNHG4,169.9619584,191.6224629,206.0226991,239.6862989,252.9415672
SNHG5,3721.033809,4052.190235,3447.31991,3535.088921,3798.203211
SNHG6,0,0,0,0,0
SNHG7,1380.091102,1316.363006,991.1875478,988.2800003,948.9388474
SNHG8,1237.323057,1220.551775,981.6934142,974.648552,970.1533014
SNHG9,190.3573934,168.7110815,116.7778433,126.0908966,119.1273188
SNIP1,878.136785,857.0939509,1017.771122,932.6182532,1001.159042
SNN,1135.345882,1128.906249,1313.038677,1224.558437,1245.941204
SNORA1,28.32699306,28.11851358,20.88709392,12.49549426,25.29415672
SNORA10,28.32699306,41.65705715,18.9882672,23.85503449,25.29415672
SNORA11,3.399239168,3.124279287,2.84824008,3.40786207,6.527524316
SNORA11B,0,0,0,0,0
SNORA11C,0,0,0,0,0
SNORA11D,0,0,0,0,0
SNORA11E,0,0,0,0,0
SNORA12,4.53231889,3.124279287,3.79765344,1.135954023,1.631881079
SNORA13,6.798478335,9.37283786,6.64589352,9.087632187,7.343464855
SNORA14A,2.266159445,5.207132144,3.79765344,0,0.815940539
SNORA14B,23.79467417,28.11851358,14.2412004,12.49549426,22.03039457
SNORA15,5.665398613,4.165705715,5.69648016,4.543816093,5.711583776
SNORA16A,32.85931195,26.03566072,45.57184128,28.39885058,48.95643237
SNORA16B,1.133079723,2.082852858,0,5.679770117,4.079702697
SNORA17,0,0,0,0,0
SNORA18,182.4258353,219.7409765,170.8944048,173.8009656,199.9054322
SNORA19,4.53231889,1.041426429,0.94941336,3.40786207,1.631881079
SNORA20,7.931558058,7.289985002,5.69648016,10.22358621,7.343464855
SNORA21,7.931558058,8.331411431,10.44354696,12.49549426,16.31881079
SNORA22,2.266159445,4.165705715,6.64589352,5.679770117,6.527524316
SNORA23,1.133079723,2.082852858,0.94941336,1.135954023,2.447821618
SNORA24,11.33079723,8.331411431,9.4941336,19.3112184,8.159405395
SNORA25,49.85550779,35.40849858,31.33064088,43.16625289,42.42890805
SNORA26,33.99239168,35.40849858,24.68474736,26.12694254,25.29415672
SNORA27,7.931558058,7.289985002,11.39296032,14.7674023,13.87098917
SNORA28,3.399239168,4.165705715,1.89882672,2.271908047,4.895643237
SNORA29,5.665398613,4.165705715,0.94941336,1.135954023,9.791286473
SNORA2A,3.399239168,4.165705715,5.69648016,5.679770117,4.895643237
SNORA2B,2.266159445,0,0.94941336,4.543816093,0.815940539
SNORA30,0,0,0.94941336,0,0
SNORA31,2.266159445,7.289985002,2.84824008,3.40786207,3.263762158
SNORA32,84.98097919,81.23126145,92.09309592,82.9246437,66.0911837
SNORA33,56.65398613,43.73991001,33.2294676,30.67075863,48.95643237
SNORA34,3.399239168,4.165705715,2.84824008,2.271908047,4.079702697
SNORA35,0,0,0,0,0
SNORA36A,0,0,0,0,0
SNORA36B,0,0,0,0,0
SNORA36C,0,0,0,0,0
SNORA37,1.133079723,0,0.94941336,0,0
SNORA38,0,2.082852858,0,3.40786207,1.631881079
SNORA38B,4.53231889,2.082852858,1.89882672,3.40786207,1.631881079
SNORA4,28.32699306,28.11851358,26.58357408,19.3112184,35.90138374
SNORA40,317.2623223,300.9722379,275.3298744,287.3963679,299.450178
SNORA41,10.1977175,13.53854358,10.44354696,4.543816093,7.343464855
SNORA43,0,0,0,0,0
SNORA44,19.26235528,22.91138143,37.9765344,38.62243679,41.61296751
SNORA45A,30.59315251,26.03566072,28.4824008,30.67075863,20.39851349
SNORA45B,23.79467417,19.78710215,18.03885384,24.99098851,22.8463351
SNORA46,0,3.124279287,0.94941336,1.135954023,2.447821618
SNORA47,0,0,0,1.135954023,1.631881079
SNORA48,22.66159445,31.24279287,13.29178704,9.087632187,19.58257295
SNORA49,2.266159445,2.082852858,0.94941336,0,0.815940539
SNORA51,12.46387695,14.57997,8.54472024,7.951678163,21.21445403
SNORA52,29.46007279,20.82852858,16.14002712,18.17526437,8.975345934
SNORA53,3.399239168,9.37283786,8.54472024,18.17526437,7.343464855
SNORA54,1.133079723,2.082852858,0.94941336,0,1.631881079
SNORA55,7.931558058,14.57997,9.4941336,11.35954023,19.58257295
SNORA56,0,0,0,0,0
SNORA57,22.66159445,27.07708715,37.02712104,27.26289656,31.82168104
SNORA58,2.266159445,3.124279287,4.7470668,5.679770117,2.447821618
SNORA59A,0,0,0,0,0
SNORA59B,0,0,0,0,0
SNORA5A,5.665398613,10.41426429,2.84824008,2.271908047,3.263762158
SNORA5B,9.06463778,5.207132144,6.64589352,5.679770117,9.791286473
SNORA5C,22.66159445,20.82852858,25.63416072,17.03931035,14.68692971
SNORA6,27.19391334,20.82852858,21.83650728,18.17526437,19.58257295
SNORA60,6.798478335,8.331411431,3.79765344,6.81572414,2.447821618
SNORA61,101.977175,93.7283786,94.941336,123.8189885,106.8882107
SNORA62,21.52851473,24.99423429,33.2294676,23.85503449,23.66227564
SNORA63,24.9277539,29.15994001,27.53298744,32.94266668,36.71732428
SNORA64,21.52851473,29.15994001,14.2412004,29.53480461,17.95069187
SNORA65,21.52851473,28.11851358,8.54472024,15.90335633,9.791286473
SNORA66,11.33079723,10.41426429,4.7470668,12.49549426,12.23910809
SNORA67,56.65398613,66.65129145,46.52125464,35.21457472,43.24484859
SNORA68,21.52851473,27.07708715,17.08944048,20.44717242,16.31881079
SNORA69,18.12927556,10.41426429,9.4941336,11.35954023,13.05504863
SNORA70,217.5513067,240.5695051,217.4156594,224.9188966,216.224243
SNORA70B,0,0,0,1.135954023,0
SNORA70C,0,0,0,0,0
SNORA70D,1.133079723,0,0,0,0
SNORA70E,0,0,0.94941336,1.135954023,1.631881079
SNORA70F,0,1.041426429,0,2.271908047,0.815940539
SNORA70G,0,0,0.94941336,0,1.631881079
SNORA71A,5.665398613,6.248558573,1.89882672,5.679770117,2.447821618
SNORA71B,9.06463778,14.57997,4.7470668,4.543816093,6.527524316
SNORA71C,6.798478335,9.37283786,8.54472024,9.087632187,6.527524316
SNORA71D,3.399239168,0,0.94941336,0,1.631881079
SNORA71E,6.798478335,2.082852858,2.84824008,3.40786207,2.447821618
SNORA72,86.11405891,84.35554074,65.50952184,65.88533335,57.9317783
SNORA74A,1.133079723,2.082852858,1.89882672,0,3.263762158
SNORA74B,0,0,1.89882672,0,0.815940539
SNORA75,3.399239168,1.041426429,1.89882672,2.271908047,3.263762158
SNORA76A,2.266159445,2.082852858,3.79765344,0,4.079702697
SNORA76C,54.38782668,62.48558573,43.67301456,30.67075863,19.58257295
SNORA77,4.53231889,2.082852858,6.64589352,2.271908047,4.895643237
SNORA78,4.53231889,5.207132144,6.64589352,9.087632187,0.815940539
SNORA79,0,1.041426429,0,0,0.815940539
SNORA7A,0,0,0,0,0
SNORA7B,2.266159445,0,0.94941336,1.135954023,3.263762158
SNORA8,174.4942773,184.3324779,161.4002712,161.3054713,190.9300862
SNORA80A,1.133079723,0,0,0,0.815940539
SNORA80B,0,1.041426429,0,0,0
SNORA80E,3.399239168,3.124279287,0.94941336,0,4.079702697
SNORA81,24.9277539,39.5742043,21.83650728,19.3112184,31.82168104
SNORA84,0,0,0,0,1.631881079
SNORA9,31.72623223,39.5742043,18.9882672,20.44717242,14.68692971
SNORD10,57.78706585,59.36130644,38.92594776,52.25388507,51.40425399
SNORD100,13.59695667,18.74567572,17.08944048,5.679770117,9.791286473
SNORD101,35.1254714,21.86995501,15.19061376,10.22358621,13.87098917
SNORD102,14.73003639,8.331411431,11.39296032,17.03931035,20.39851349
SNORD103A,0,0,0,0,0
SNORD103B,0,0,0,0,0
SNORD104,164.2965598,219.7409765,140.5131773,146.538069,139.5258322
SNORD105,1.133079723,0,0,0,0
SNORD105B,0,1.041426429,0,0,0
SNORD107,0,0,0,0,0
SNORD108,0,0,0,0,0
SNORD109A,0,0,0,0,0
SNORD109B,0,0,0,0,0
SNORD11,0,2.082852858,0.94941336,1.135954023,6.527524316
SNORD110,50.98858751,39.5742043,47.470668,37.48648277,48.95643237
SNORD111,1.133079723,1.041426429,0,2.271908047,0
SNORD111B,0,0,0,0,0
SNORD113-1,0,0,0,0,0
SNORD113-2,0,0,0,0,0
SNORD113-4,0,0,0,0,0
SNORD113-5,0,0,0,0,0
SNORD113-6,0,0,0,0,0
SNORD113-7,0,0,0,0,0
SNORD113-9,0,0,0,0,0
SNORD114-1,0,0,0,0,0
SNORD114-10,0,0,0,0,0
SNORD114-11,0,0,0,0,0
SNORD114-12,0,0,0,0,0
SNORD114-13,0,0,0,0,0
SNORD114-14,0,0,0,0,0
SNORD114-15,0,0,0,0,0
SNORD114-16,0,0,0,0,0
SNORD114-17,0,0,0,0,0
SNORD114-18,0,0,0,0,0
SNORD114-19,0,0,0,0,0
SNORD114-2,0,0,0,0,0
SNORD114-20,0,0,0,0,0
SNORD114-21,0,0,0,0,0
SNORD114-22,0,0,0,0,0
SNORD114-23,0,0,0,0,0
SNORD114-24,0,0,0,0,0
SNORD114-25,0,0,0,0,0
SNORD114-26,0,0,0,0,0
SNORD114-27,0,0,0,0,0
SNORD114-28,0,0,0,0,0
SNORD114-29,0,0,0,0,0
SNORD114-3,0,0,0,0,0
SNORD114-30,0,0,0,0,0
SNORD114-31,0,0,0,0,0
SNORD114-4,0,0,0,0,0
SNORD114-5,0,0,0,0,0
SNORD114-6,0,0,0,0,0
SNORD114-7,0,0,0,0,0
SNORD114-8,0,0,0,0,0
SNORD114-9,0,0,0,0,0
SNORD115-1,0,0,0,0,0
SNORD115-10,0,0,0,0,0
SNORD115-11,0,0,0,0,0
SNORD115-12,0,0,0,0,0
SNORD115-13,0,0,0,0,0
SNORD115-14,0,0,0,0,0
SNORD115-15,0,0,0,0,0
SNORD115-16,0,0,0,0,0
SNORD115-17,0,0,0,0,0
SNORD115-18,0,0,0,0,0
SNORD115-19,0,0,0,0,0
SNORD115-2,0,0,0,0,0
SNORD115-20,0,0,0,0,0
SNORD115-21,0,0,0,0,0
SNORD115-22,0,0,0,0,0
SNORD115-23,0,0,0,0,0
SNORD115-24,0,0,0,0,0
SNORD115-25,0,0,0,0,0
SNORD115-26,0,0,0,0,0
SNORD115-27,0,0,0,0,0
SNORD115-28,0,0,0,0,0
SNORD115-29,0,0,0,0,0
SNORD115-3,0,0,0,0,0
SNORD115-30,0,0,0,0,0
SNORD115-31,0,0,0,0,0
SNORD115-32,0,0,0,0,0
SNORD115-33,0,0,0,0,0
SNORD115-34,0,0,0,0,0
SNORD115-35,0,0,0,0,0
SNORD115-36,0,0,0,0,0
SNORD115-37,0,0,0,0,0
SNORD115-38,0,0,0,0,0
SNORD115-39,0,0,0,0,0
SNORD115-4,0,0,0,0,0
SNORD115-40,0,0,0,0,0
SNORD115-41,0,0,0,0,0
SNORD115-42,0,0,0,0,0
SNORD115-43,0,0,0,0,0
SNORD115-44,0,0,0,0,0
SNORD115-45,0,0,0,0,0
SNORD115-46,0,0,0,0,0
SNORD115-47,0,0,0,0,0
SNORD115-48,0,0,0,0,0
SNORD115-5,0,0,0,0,0
SNORD115-6,0,0,0,0,0
SNORD115-7,0,0,0,0,0
SNORD115-8,0,0,0,0,0
SNORD115-9,0,0,0,0,0
SNORD116-1,0,0,0,0,0
SNORD116-10,0,0,0,0,0
SNORD116-11,0,0,0,0,0
SNORD116-12,0,0,0,0,0
SNORD116-13,0,0,0,0,0
SNORD116-14,0,0,0,0,0
SNORD116-15,0,0,0,0,0
SNORD116-16,0,0,0,0,0
SNORD116-17,0,0,0,0,0
SNORD116-18,0,0,0,0,0
SNORD116-19,0,0,0,0,0
SNORD116-2,0,0,0,0,0
SNORD116-20,0,0,0,0,0
SNORD116-21,0,0,0,0,0
SNORD116-22,0,0,0,0,0
SNORD116-23,0,0,0,0,0
SNORD116-24,0,0,0,0,0
SNORD116-25,0,0,0,0,0
SNORD116-26,0,0,0,0,0
SNORD116-27,0,0,0,0,0
SNORD116-28,0,0,0,0,0
SNORD116-29,0,0,0,0,0
SNORD116-3,0,0,0,0,0
SNORD116-30,0,0,0,0,0
SNORD116-4,0,0,0,0,0
SNORD116-5,0,0,0,0,0
SNORD116-6,0,0,0,0,0
SNORD116-7,0,0,0,0,0
SNORD116-8,0,0,0,0,0
SNORD116-9,0,0,0,0,0
SNORD117,3.399239168,10.41426429,5.69648016,3.40786207,1.631881079
SNORD119,5.665398613,7.289985002,5.69648016,9.087632187,7.343464855
SNORD11B,0,0,0,0,0
SNORD12,21.52851473,34.36707215,30.38122752,19.3112184,28.55791888
SNORD121A,1.133079723,1.041426429,0,0,1.631881079
SNORD121B,0,0,0,0,0
SNORD123,0,0,0,0,0
SNORD124,4.53231889,7.289985002,4.7470668,9.087632187,1.631881079
SNORD125,0,0,0,0,0
SNORD126,1.133079723,0,0,0,0
SNORD127,2.266159445,0,0.94941336,3.40786207,4.079702697
SNORD12B,24.9277539,30.20136644,23.735334,20.44717242,18.76663241
SNORD12C,6.798478335,1.041426429,3.79765344,10.22358621,8.159405395
SNORD15A,5.665398613,9.37283786,3.79765344,3.40786207,8.159405395
SNORD15B,13.59695667,14.57997,10.44354696,5.679770117,6.527524316
SNORD16,13.59695667,4.165705715,8.54472024,3.40786207,12.23910809
SNORD17,36.25855112,49.98846858,31.33064088,47.71006898,29.37385942
SNORD18A,1.133079723,1.041426429,0,1.135954023,3.263762158
SNORD18B,10.1977175,13.53854358,2.84824008,5.679770117,4.895643237
SNORD18C,20.39543501,23.95280786,13.29178704,18.17526437,17.95069187
SNORD19,11.33079723,8.331411431,7.59530688,13.63144828,4.079702697
SNORD19B,15.86311612,18.74567572,11.39296032,6.81572414,16.31881079
SNORD1A,4.53231889,5.207132144,5.69648016,9.087632187,8.159405395
SNORD1B,3.399239168,2.082852858,0.94941336,1.135954023,2.447821618
SNORD1C,5.665398613,8.331411431,2.84824008,3.40786207,3.263762158
SNORD2,31.72623223,56.23702716,26.58357408,27.26289656,40.79702697
SNORD20,4.53231889,2.082852858,2.84824008,2.271908047,0
SNORD21,9.06463778,5.207132144,5.69648016,9.087632187,14.68692971
SNORD22,112.1748925,92.68695217,74.05424208,82.9246437,108.5200917
SNORD23,44.19010918,49.98846858,37.02712104,31.80671265,43.24484859
SNORD24,13.59695667,14.57997,8.54472024,6.81572414,8.975345934
SNORD25,47.58934835,46.8641893,35.12829432,27.26289656,24.47821618
SNORD26,31.72623223,30.20136644,18.03885384,18.17526437,22.03039457
SNORD27,36.25855112,20.82852858,20.88709392,14.7674023,25.29415672
SNORD28,49.85550779,44.78133644,51.26832144,38.62243679,45.69267021
SNORD29,48.72242807,43.73991001,37.02712104,36.35052875,38.34920535
SNORD30,38.52471057,45.82276287,27.53298744,23.85503449,33.45356212
SNORD31,117.8402911,132.2611565,93.04250928,103.3718161,118.3113782
SNORD32A,33.99239168,30.20136644,32.28005424,40.89434484,32.63762158
SNORD32B,0,0,0,0,0
SNORD33,6.798478335,5.207132144,5.69648016,10.22358621,7.343464855
SNORD34,7.931558058,2.082852858,6.64589352,2.271908047,5.711583776
SNORD35A,37.39163084,17.70424929,27.53298744,30.67075863,24.47821618
SNORD35B,69.11786307,67.69271788,65.50952184,60.20556324,59.56365938
SNORD36A,86.11405891,106.2254957,97.78957608,120.4111265,87.30563772
SNORD36B,6.798478335,10.41426429,8.54472024,5.679770117,5.711583776
SNORD36C,26.06083362,28.11851358,27.53298744,30.67075863,38.34920535
SNORD37,1.133079723,2.082852858,0.94941336,0,0.815940539
SNORD38A,16.99619584,8.331411431,10.44354696,10.22358621,13.05504863
SNORD38B,15.86311612,18.74567572,24.68474736,13.63144828,16.31881079
SNORD41,0,0,1.89882672,0,0
SNORD42A,10.1977175,14.57997,11.39296032,10.22358621,8.975345934
SNORD42B,13.59695667,7.289985002,7.59530688,5.679770117,7.343464855
SNORD43,21.52851473,16.66282286,6.64589352,10.22358621,7.343464855
SNORD44,46.45626862,56.23702716,50.31890808,39.75839082,48.95643237
SNORD45A,38.52471057,29.15994001,35.12829432,39.75839082,30.18979996
SNORD45B,63.45246446,56.23702716,44.62242792,31.80671265,39.16514589
SNORD45C,14.73003639,18.74567572,9.4941336,12.49549426,13.87098917
SNORD46,11.33079723,20.82852858,10.44354696,15.90335633,13.87098917
SNORD47,111.0418128,115.5983336,62.66128176,62.47747128,94.64910258
SNORD48,11.33079723,19.78710215,8.54472024,6.81572414,8.975345934
SNORD49A,19.26235528,12.49711715,8.54472024,3.40786207,13.87098917
SNORD49B,0,1.041426429,0.94941336,0,1.631881079
SNORD4A,22.66159445,32.28421929,18.9882672,17.03931035,27.74197834
SNORD4B,6.798478335,4.165705715,2.84824008,3.40786207,8.159405395
SNORD5,78.18250085,54.1541743,70.25658864,64.74937933,77.51435125
SNORD50A,5.665398613,4.165705715,0.94941336,7.951678163,1.631881079
SNORD50B,15.86311612,22.91138143,16.14002712,5.679770117,16.31881079
SNORD51,3.399239168,7.289985002,1.89882672,3.40786207,4.079702697
SNORD52,37.39163084,43.73991001,31.33064088,27.26289656,33.45356212
SNORD53,0,1.041426429,0,1.135954023,0
SNORD54,14.73003639,11.45569072,9.4941336,10.22358621,23.66227564
SNORD55,22.66159445,23.95280786,18.03885384,21.58312644,19.58257295
SNORD56,5.665398613,13.53854358,3.79765344,7.951678163,8.975345934
SNORD56B,0,0,0,0,0
SNORD57,13.59695667,10.41426429,15.19061376,10.22358621,8.159405395
SNORD58A,16.99619584,16.66282286,13.29178704,11.35954023,20.39851349
SNORD58B,0,0,0,0,0
SNORD58C,13.59695667,19.78710215,10.44354696,21.58312644,24.47821618
SNORD59A,0,3.124279287,2.84824008,4.543816093,1.631881079
SNORD59B,2.266159445,5.207132144,4.7470668,2.271908047,2.447821618
SNORD6,21.52851473,24.99423429,24.68474736,26.12694254,17.13475133
SNORD60,44.19010918,34.36707215,30.38122752,28.39885058,28.55791888
SNORD61,0,0,0,1.135954023,0
SNORD62A,0,0,0,0,0
SNORD62B,0,0,0,0,0
